heightmap_id,category,terrace_steps,steps_4,steps_6,steps_8,steps_10,steps_12,steps_16,gamma,edge_sigma,morph_strength,contrast,homogeneity,energy,correlation,entropy,height_mean,height_std,hist_entropy,gradient_mean
Wood__white_fine_wood_pbr_18_31_height,Wood,12,0,0,0,0,1,0,1.000000,4.500000,2.000000,0.142049,0.947203,0.375939,0.978625,0.197926,0.707404,0.028933,1.368393,0.000920
Wood__white_fine_wood_pbr_18_31_height,Wood,12,0,0,0,0,1,0,1.500000,0.500000,1.500000,0.033192,0.983945,0.680142,0.941410,0.028069,0.997350,0.004042,0.231872,0.000112
Wood__white_fine_wood_pbr_18_31_height,Wood,12,0,0,0,0,1,0,1.500000,1.500000,2.000000,0.252006,0.946876,0.387232,0.959968,0.429202,0.813125,0.027737,1.701238,0.001068
Wood__white_fine_wood_pbr_18_31_height,Wood,12,0,0,0,0,1,0,1.500000,3.000000,1.000000,0.586266,0.875342,0.296735,0.943341,0.552921,0.635591,0.036873,2.138541,0.002580
Wood__white_fine_wood_pbr_18_31_height,Wood,12,0,0,0,0,1,0,2.000000,1.500000,2.000000,0.318292,0.944154,0.374405,0.960468,0.500751,0.788121,0.031334,1.811278,0.001208
Wood__white_fine_wood_pbr_18_31_height,Wood,12,0,0,0,0,1,0,2.000000,4.500000,0.500000,1.418735,0.743382,0.183161,0.943268,0.813252,0.507853,0.055320,3.091917,0.005243
Wood__white_fine_wood_pbr_18_31_height,Wood,16,0,0,0,0,0,1,0.500000,0.500000,0.500000,0.254937,0.914844,0.575560,0.847852,0.096949,0.977156,0.014571,0.691205,0.001678
Wood__white_fine_wood_pbr_18_31_height,Wood,16,0,0,0,0,0,1,0.500000,3.000000,2.000000,0.073544,0.968548,0.527514,0.966048,0.120879,0.853267,0.016209,1.031644,0.000554
Wood__white_fine_wood_pbr_18_31_height,Wood,16,0,0,0,0,0,1,0.500000,4.500000,2.000000,0.078866,0.964160,0.459226,0.972355,0.112264,0.825443,0.018056,0.918564,0.000597
Wood__white_fine_wood_pbr_18_31_height,Wood,16,0,0,0,0,0,1,0.500000,0.500000,2.000000,0.000000,1.000000,1.000000,1.000000,0.003282,1.000000,0.000000,0.116115,0.000000
Wood__white_fine_wood_pbr_18_31_height,Wood,16,0,0,0,0,0,1,1.000000,1.500000,0.500000,2.202651,0.758328,0.196941,0.902106,1.233087,0.750347,0.052843,3.091917,0.006134
Wood__white_fine_wood_pbr_18_31_height,Wood,16,0,0,0,0,0,1,1.000000,4.500000,2.000000,0.136153,0.949496,0.405754,0.974795,0.185509,0.705474,0.026639,1.479786,0.000905
Wood__white_fine_wood_pbr_18_31_height,Wood,16,0,0,0,0,0,1,1.500000,0.500000,1.500000,0.040310,0.983321,0.676258,0.948401,0.062344,0.995892,0.006748,0.347266,0.000173
Wood__white_fine_wood_pbr_18_31_height,Wood,16,0,0,0,0,0,1,1.500000,1.500000,2.000000,0.283473,0.946578,0.389469,0.959214,0.466201,0.804532,0.029056,1.811278,0.001124
Wood__white_fine_wood_pbr_18_31_height,Wood,16,0,0,0,0,0,1,1.500000,3.000000,1.000000,0.631792,0.871560,0.288457,0.943773,0.580311,0.620155,0.037948,2.246641,0.002673
Wood__white_fine_wood_pbr_18_31_height,Wood,16,0,0,0,0,0,1,2.000000,1.500000,2.000000,0.309719,0.944635,0.372605,0.960959,0.494734,0.778050,0.031034,1.811278,0.001197
Wood__white_fine_wood_pbr_18_31_height,Wood,16,0,0,0,0,0,1,2.000000,4.500000,0.500000,1.398604,0.745889,0.187904,0.938611,0.757633,0.499780,0.052764,2.884043,0.005186
Wood__wood_1_050_height,Wood,4,1,0,0,0,0,0,0.500000,0.500000,0.500000,6.391003,0.886741,0.518452,0.944801,0.623870,0.770115,0.121334,2.029940,0.006016
Wood__wood_1_050_height,Wood,4,1,0,0,0,0,0,0.500000,3.000000,2.000000,0.321318,0.916917,0.421198,0.988445,0.507813,0.710949,0.058192,2.461292,0.001525
Wood__wood_1_050_height,Wood,4,1,0,0,0,0,0,0.500000,4.500000,2.000000,0.242377,0.925233,0.434487,0.990127,0.391544,0.703907,0.054924,2.461292,0.001345
Wood__wood_1_050_height,Wood,4,1,0,0,0,0,0,0.500000,0.500000,2.000000,0.632534,0.940450,0.418367,0.977764,0.344018,0.900993,0.061033,1.590737,0.001395
Wood__wood_1_050_height,Wood,4,1,0,0,0,0,0,1.000000,1.500000,0.500000,1.384041,0.796306,0.195502,0.985940,1.053289,0.532500,0.111360,3.500000,0.004610
Wood__wood_1_050_height,Wood,4,1,0,0,0,0,0,1.000000,4.500000,2.000000,0.382447,0.889508,0.221161,0.994712,0.450827,0.546672,0.094347,2.673795,0.002012
Wood__wood_1_050_height,Wood,4,1,0,0,0,0,0,1.500000,0.500000,1.500000,1.770398,0.907232,0.298434,0.971895,1.177432,0.578346,0.090076,3.668645,0.002841
Wood__wood_1_050_height,Wood,4,1,0,0,0,0,0,1.500000,1.500000,2.000000,0.700294,0.883828,0.221818,0.990522,0.886091,0.447121,0.095260,2.988285,0.002434
Wood__wood_1_050_height,Wood,4,1,0,0,0,0,0,1.500000,3.000000,1.000000,0.699682,0.838417,0.229760,0.990172,0.817235,0.382350,0.094155,3.699895,0.003098
Wood__wood_1_050_height,Wood,4,1,0,0,0,0,0,2.000000,1.500000,2.000000,0.690412,0.885312,0.246223,0.989906,1.089606,0.363449,0.092692,3.699895,0.002429
Wood__wood_1_050_height,Wood,4,1,0,0,0,0,0,2.000000,4.500000,0.500000,0.882708,0.780026,0.174386,0.991683,0.857101,0.276634,0.115091,4.467070,0.004129
Wood__wood_1_050_height,Wood,6,0,1,0,0,0,0,0.500000,0.500000,0.500000,1.427783,0.906344,0.511135,0.950298,0.816315,0.780999,0.059902,2.779208,0.002910
Wood__wood_1_050_height,Wood,6,0,1,0,0,0,0,0.500000,3.000000,2.000000,0.195416,0.927686,0.300525,0.992306,0.291989,0.743114,0.056010,2.138541,0.001253
Wood__wood_1_050_height,Wood,6,0,1,0,0,0,0,0.500000,4.500000,2.000000,0.182107,0.925463,0.276795,0.992813,0.250183,0.735762,0.056448,2.029940,0.001251
Wood__wood_1_050_height,Wood,6,0,1,0,0,0,0,0.500000,0.500000,2.000000,0.673258,0.951157,0.547713,0.972656,0.481909,0.827091,0.053705,1.920849,0.001392
Wood__wood_1_050_height,Wood,6,0,1,0,0,0,0,1.000000,1.500000,0.500000,1.054476,0.784463,0.145474,0.987566,1.016581,0.525010,0.102625,3.699895,0.004351
Wood__wood_1_050_height,Wood,6,0,1,0,0,0,0,1.000000,4.500000,2.000000,0.334189,0.886735,0.202385,0.994149,0.444665,0.540350,0.084263,3.091917,0.001989
Wood__wood_1_050_height,Wood,6,0,1,0,0,0,0,1.500000,0.500000,1.500000,1.307266,0.895693,0.203092,0.979669,1.178535,0.563755,0.090072,3.297285,0.002884
Wood__wood_1_050_height,Wood,6,0,1,0,0,0,0,1.500000,1.500000,2.000000,0.544192,0.885584,0.205179,0.991532,0.882269,0.440903,0.089167,3.398984,0.002276
Wood__wood_1_050_height,Wood,6,0,1,0,0,0,0,1.500000,3.000000,1.000000,0.628214,0.832533,0.170982,0.991510,0.704572,0.381311,0.096542,3.500000,0.003117
Wood__wood_1_050_height,Wood,6,0,1,0,0,0,0,2.000000,1.500000,2.000000,0.590378,0.884162,0.205732,0.991035,0.881811,0.347489,0.092135,3.091917,0.002388
Wood__wood_1_050_height,Wood,6,0,1,0,0,0,0,2.000000,4.500000,0.500000,0.661513,0.794660,0.153068,0.991584,0.623619,0.269524,0.099450,3.798727,0.003668
Wood__wood_1_050_height,Wood,8,0,0,1,0,0,0,0.500000,0.500000,0.500000,1.130364,0.867088,0.248019,0.968487,0.828014,0.782574,0.066209,2.988285,0.003308
Wood__wood_1_050_height,Wood,8,0,0,1,0,0,0,0.500000,3.000000,2.000000,0.199317,0.923379,0.259554,0.991892,0.252605,0.735856,0.056328,1.811278,0.001341
Wood__wood_1_050_height,Wood,8,0,0,1,0,0,0,0.500000,4.500000,2.000000,0.182138,0.922962,0.254106,0.992543,0.233294,0.729330,0.055138,1.811278,0.001320
Wood__wood_1_050_height,Wood,8,0,0,1,0,0,0,0.500000,0.500000,2.000000,0.249608,0.948421,0.326841,0.982748,0.411268,0.832878,0.041130,1.920849,0.001028
Wood__wood_1_050_height,Wood,8,0,0,1,0,0,0,1.000000,1.500000,0.500000,0.938594,0.793533,0.145508,0.987554,1.011268,0.520243,0.096858,3.896782,0.004110
Wood__wood_1_050_height,Wood,8,0,0,1,0,0,0,1.000000,4.500000,2.000000,0.307378,0.891442,0.201700,0.993862,0.407162,0.536856,0.078601,2.884043,0.001896
Wood__wood_1_050_height,Wood,8,0,0,1,0,0,0,1.500000,0.500000,1.500000,1.136589,0.883183,0.191500,0.983650,1.250992,0.564228,0.093219,3.398984,0.002975
Wood__wood_1_050_height,Wood,8,0,0,1,0,0,0,1.500000,1.500000,2.000000,0.587173,0.878234,0.198078,0.991794,0.884251,0.438985,0.094785,3.398984,0.002426
Wood__wood_1_050_height,Wood,8,0,0,1,0,0,0,1.500000,3.000000,1.000000,0.657977,0.823315,0.159541,0.992040,0.746075,0.380322,0.102117,3.798727,0.003264
Wood__wood_1_050_height,Wood,8,0,0,1,0,0,0,2.000000,1.500000,2.000000,0.600802,0.875465,0.200909,0.991292,0.955389,0.341336,0.092863,3.398984,0.002449
Wood__wood_1_050_height,Wood,8,0,0,1,0,0,0,2.000000,4.500000,0.500000,0.657521,0.798539,0.156250,0.991285,0.633162,0.268745,0.097435,3.699895,0.003614
Wood__wood_1_050_height,Wood,10,0,0,0,1,0,0,0.500000,0.500000,0.500000,0.921877,0.859780,0.229579,0.975018,0.834800,0.781663,0.067117,2.567818,0.003256
Wood__wood_1_050_height,Wood,10,0,0,0,1,0,0,0.500000,3.000000,2.000000,0.201889,0.919952,0.248878,0.991756,0.263485,0.736820,0.055668,1.920849,0.001376
Wood__wood_1_050_height,Wood,10,0,0,0,1,0,0,0.500000,4.500000,2.000000,0.189653,0.918535,0.247195,0.992293,0.222726,0.730672,0.055192,2.029940,0.001351
Wood__wood_1_050_height,Wood,10,0,0,0,1,0,0,0.500000,0.500000,2.000000,0.230577,0.944449,0.307932,0.982208,0.418738,0.837531,0.040189,1.811278,0.001070
Wood__wood_1_050_height,Wood,10,0,0,0,1,0,0,1.000000,1.500000,0.500000,0.933670,0.789631,0.142415,0.988322,0.962456,0.520833,0.099732,3.699895,0.004142
Wood__wood_1_050_height,Wood,10,0,0,0,1,0,0,1.000000,4.500000,2.000000,0.309139,0.890104,0.202306,0.994234,0.416700,0.538599,0.081992,3.091917,0.001925
Wood__wood_1_050_height,Wood,10,0,0,0,1,0,0,1.500000,0.500000,1.500000,1.161961,0.887784,0.203457,0.982488,1.305864,0.562445,0.091167,3.297285,0.002947
Wood__wood_1_050_height,Wood,10,0,0,0,1,0,0,1.500000,1.500000,2.000000,0.552488,0.883531,0.198593,0.991815,0.879162,0.439368,0.091554,3.297285,0.002326
Wood__wood_1_050_height,Wood,10,0,0,0,1,0,0,1.500000,3.000000,1.000000,0.656394,0.819594,0.158277,0.991921,0.728039,0.378408,0.100728,3.668645,0.003277
Wood__wood_1_050_height,Wood,10,0,0,0,1,0,0,2.000000,1.500000,2.000000,0.571946,0.881756,0.192707,0.991320,0.921370,0.340064,0.091427,3.500000,0.002375
Wood__wood_1_050_height,Wood,10,0,0,0,1,0,0,2.000000,4.500000,0.500000,0.629024,0.801001,0.153965,0.991489,0.580964,0.268045,0.096366,3.398984,0.003535
Wood__wood_1_050_height,Wood,12,0,0,0,0,1,0,0.500000,0.500000,0.500000,0.896648,0.850667,0.218890,0.975547,0.810171,0.780400,0.067222,2.673795,0.003335
Wood__wood_1_050_height,Wood,12,0,0,0,0,1,0,0.500000,3.000000,2.000000,0.208993,0.917421,0.246992,0.992246,0.295233,0.735119,0.058057,2.246641,0.001410
Wood__wood_1_050_height,Wood,12,0,0,0,0,1,0,0.500000,4.500000,2.000000,0.193113,0.917401,0.241778,0.992643,0.256190,0.729428,0.057611,2.246641,0.001389
Wood__wood_1_050_height,Wood,12,0,0,0,0,1,0,0.500000,0.500000,2.000000,0.245082,0.942634,0.311555,0.983433,0.398860,0.833654,0.042400,1.920849,0.001114
Wood__wood_1_050_height,Wood,12,0,0,0,0,1,0,1.000000,1.500000,0.500000,0.926128,0.791552,0.144459,0.987995,0.958525,0.518635,0.097906,3.668645,0.004114
Wood__wood_1_050_height,Wood,12,0,0,0,0,1,0,1.000000,4.500000,2.000000,0.305654,0.891737,0.196650,0.993996,0.385728,0.536848,0.079651,2.779208,0.001905
Wood__wood_1_050_height,Wood,12,0,0,0,0,1,0,1.500000,0.500000,1.500000,1.151187,0.886495,0.193861,0.982463,1.207393,0.558866,0.090236,3.468750,0.002945
Wood__wood_1_050_height,Wood,12,0,0,0,0,1,0,1.500000,1.500000,2.000000,0.543283,0.884281,0.199361,0.991918,0.847149,0.436802,0.091650,3.194923,0.002267
Wood__wood_1_050_height,Wood,12,0,0,0,0,1,0,1.500000,3.000000,1.000000,0.631637,0.827779,0.162989,0.991926,0.697164,0.378538,0.099387,3.500000,0.003192
Wood__wood_1_050_height,Wood,12,0,0,0,0,1,0,2.000000,1.500000,2.000000,0.576246,0.882978,0.199658,0.991147,0.922923,0.339563,0.091265,3.297285,0.002376
Wood__wood_1_050_height,Wood,12,0,0,0,0,1,0,2.000000,4.500000,0.500000,0.632978,0.800051,0.152688,0.991517,0.604900,0.268092,0.096899,3.699895,0.003559
Wood__wood_1_050_height,Wood,16,0,0,0,0,0,1,0.500000,0.500000,0.500000,0.776934,0.847287,0.212786,0.977016,0.792513,0.777173,0.064855,2.461292,0.003273
Wood__wood_1_050_height,Wood,16,0,0,0,0,0,1,0.500000,3.000000,2.000000,0.201043,0.919454,0.246602,0.992189,0.267771,0.734692,0.055895,2.029940,0.001368
Wood__wood_1_050_height,Wood,16,0,0,0,0,0,1,0.500000,4.500000,2.000000,0.185895,0.919638,0.257010,0.992483,0.237231,0.728896,0.055597,2.138541,0.001355
Wood__wood_1_050_height,Wood,16,0,0,0,0,0,1,0.500000,0.500000,2.000000,0.208987,0.944509,0.317342,0.984063,0.343576,0.830806,0.040951,1.590737,0.001094
Wood__wood_1_050_height,Wood,16,0,0,0,0,0,1,1.000000,1.500000,0.500000,0.919612,0.791645,0.145123,0.988172,0.959899,0.518899,0.098244,3.699895,0.004097
Wood__wood_1_050_height,Wood,16,0,0,0,0,0,1,1.000000,4.500000,2.000000,0.313639,0.888169,0.203361,0.993904,0.411751,0.536969,0.079588,2.988285,0.001929
Wood__wood_1_050_height,Wood,16,0,0,0,0,0,1,1.500000,0.500000,1.500000,1.164458,0.882162,0.186337,0.982766,1.270189,0.556742,0.092202,3.367734,0.002987
Wood__wood_1_050_height,Wood,16,0,0,0,0,0,1,1.500000,1.500000,2.000000,0.564131,0.877303,0.195003,0.992088,0.857048,0.434620,0.093788,3.297285,0.002383
Wood__wood_1_050_height,Wood,16,0,0,0,0,0,1,1.500000,3.000000,1.000000,0.634691,0.825223,0.160631,0.992144,0.696960,0.378229,0.100615,3.500000,0.003221
Wood__wood_1_050_height,Wood,16,0,0,0,0,0,1,2.000000,1.500000,2.000000,0.582680,0.879744,0.198137,0.991565,0.903388,0.340019,0.093386,3.297285,0.002393
Wood__wood_1_050_height,Wood,16,0,0,0,0,0,1,2.000000,4.500000,0.500000,0.631831,0.799853,0.151719,0.991770,0.571863,0.268900,0.098205,3.500000,0.003555
Wood__yellow_wood_04_height,Wood,4,1,0,0,0,0,0,0.500000,0.500000,0.500000,8.329208,0.865892,0.427516,0.963475,1.027836,0.844391,0.166704,2.884043,0.006313
Wood__yellow_wood_04_height,Wood,4,1,0,0,0,0,0,0.500000,3.000000,2.000000,1.059013,0.862733,0.212165,0.989813,0.661624,0.870005,0.111931,2.461292,0.002957
Wood__yellow_wood_04_height,Wood,4,1,0,0,0,0,0,0.500000,4.500000,2.000000,0.876406,0.854922,0.192911,0.990738,0.549862,0.855818,0.107972,2.461292,0.002969
Wood__yellow_wood_04_height,Wood,4,1,0,0,0,0,0,0.500000,0.500000,2.000000,1.967590,0.956524,0.646055,0.978019,0.436543,0.950471,0.105060,1.780028,0.001729
Wood__yellow_wood_04_height,Wood,4,1,0,0,0,0,0,1.000000,1.500000,0.500000,6.541328,0.698231,0.201444,0.982724,2.975713,0.625276,0.216820,5.787349,0.009558
Wood__yellow_wood_04_height,Wood,4,1,0,0,0,0,0,1.000000,4.500000,2.000000,1.087331,0.826884,0.223777,0.990166,0.983425,0.701588,0.117135,3.896782,0.003595
Wood__yellow_wood_04_height,Wood,4,1,0,0,0,0,0,1.500000,0.500000,1.500000,7.199028,0.874957,0.349667,0.972070,1.265407,0.678316,0.179269,3.398984,0.005938
Wood__yellow_wood_04_height,Wood,4,1,0,0,0,0,0,1.500000,1.500000,2.000000,2.070593,0.833370,0.257541,0.987514,1.810731,0.649428,0.144085,4.558771,0.004374
Wood__yellow_wood_04_height,Wood,4,1,0,0,0,0,0,1.500000,3.000000,1.000000,3.629520,0.694482,0.103446,0.989425,2.294602,0.517769,0.207250,5.925705,0.007764
Wood__yellow_wood_04_height,Wood,4,1,0,0,0,0,0,2.000000,1.500000,2.000000,2.469338,0.824336,0.238778,0.987966,2.106444,0.577030,0.160031,4.914268,0.004791
Wood__yellow_wood_04_height,Wood,4,1,0,0,0,0,0,2.000000,4.500000,0.500000,4.469273,0.612186,0.094583,0.990449,2.001339,0.391801,0.241772,6.000000,0.009931
Wood__yellow_wood_04_height,Wood,6,0,1,0,0,0,0,0.500000,0.500000,0.500000,5.654987,0.832953,0.362877,0.969492,1.189287,0.815456,0.150457,3.767477,0.006708
Wood__yellow_wood_04_height,Wood,6,0,1,0,0,0,0,0.500000,3.000000,2.000000,0.609940,0.875894,0.271428,0.987563,0.516868,0.843477,0.077521,2.354228,0.002418
Wood__yellow_wood_04_height,Wood,6,0,1,0,0,0,0,0.500000,4.500000,2.000000,0.514991,0.871887,0.228693,0.989510,0.456696,0.833832,0.077198,2.461292,0.002368
Wood__yellow_wood_04_height,Wood,6,0,1,0,0,0,0,0.500000,0.500000,2.000000,1.894190,0.930818,0.482619,0.972617,0.306557,0.902199,0.090035,1.479786,0.002397
Wood__yellow_wood_04_height,Wood,6,0,1,0,0,0,0,1.000000,1.500000,0.500000,5.189544,0.672583,0.107125,0.985371,2.717473,0.618732,0.210551,5.757660,0.009238
Wood__yellow_wood_04_height,Wood,6,0,1,0,0,0,0,1.000000,4.500000,2.000000,0.835090,0.839463,0.175249,0.991481,0.848519,0.703752,0.110922,3.767477,0.003190
Wood__yellow_wood_04_height,Wood,6,0,1,0,0,0,0,1.500000,0.500000,1.500000,3.920617,0.850666,0.253260,0.981657,1.513867,0.678594,0.163700,4.467070,0.005336
Wood__yellow_wood_04_height,Wood,6,0,1,0,0,0,0,1.500000,1.500000,2.000000,1.712004,0.820086,0.167736,0.989200,1.686365,0.644444,0.141897,4.558771,0.004289
Wood__yellow_wood_04_height,Wood,6,0,1,0,0,0,0,1.500000,3.000000,1.000000,3.453000,0.694086,0.089041,0.989580,2.075905,0.515238,0.203686,5.818599,0.007605
Wood__yellow_wood_04_height,Wood,6,0,1,0,0,0,0,2.000000,1.500000,2.000000,2.255208,0.800735,0.145510,0.989255,2.008012,0.566908,0.162578,5.084323,0.005029
Wood__yellow_wood_04_height,Wood,6,0,1,0,0,0,0,2.000000,4.500000,0.500000,3.991687,0.611940,0.074695,0.990756,1.861741,0.397499,0.232247,5.968750,0.009538
Wood__yellow_wood_04_height,Wood,8,0,0,1,0,0,0,0.500000,0.500000,0.500000,3.702477,0.817645,0.289311,0.976794,1.439198,0.812979,0.140285,3.994032,0.006069
Wood__yellow_wood_04_height,Wood,8,0,0,1,0,0,0,0.500000,3.000000,2.000000,0.459597,0.884355,0.243235,0.989326,0.484806,0.837876,0.072177,2.461292,0.002112
Wood__yellow_wood_04_height,Wood,8,0,0,1,0,0,0,0.500000,4.500000,2.000000,0.415217,0.883935,0.231010,0.990435,0.417401,0.829580,0.072826,2.461292,0.002107
Wood__yellow_wood_04_height,Wood,8,0,0,1,0,0,0,0.500000,0.500000,2.000000,1.086425,0.926046,0.461509,0.971633,0.317590,0.892434,0.068844,1.811278,0.002166
Wood__yellow_wood_04_height,Wood,8,0,0,1,0,0,0,1.000000,1.500000,0.500000,5.079017,0.665794,0.087936,0.985938,2.727333,0.616583,0.212370,5.818599,0.009237
Wood__yellow_wood_04_height,Wood,8,0,0,1,0,0,0,1.000000,4.500000,2.000000,0.862024,0.834656,0.162088,0.991566,0.859461,0.701200,0.113479,3.896782,0.003289
Wood__yellow_wood_04_height,Wood,8,0,0,1,0,0,0,1.500000,0.500000,1.500000,2.998149,0.826815,0.188600,0.985461,1.767030,0.675843,0.160524,4.795959,0.005357
Wood__yellow_wood_04_height,Wood,8,0,0,1,0,0,0,1.500000,1.500000,2.000000,1.661783,0.815343,0.155843,0.989519,1.611559,0.644628,0.140702,4.467070,0.004296
Wood__yellow_wood_04_height,Wood,8,0,0,1,0,0,0,1.500000,3.000000,1.000000,3.489776,0.692559,0.087158,0.989544,2.037732,0.517407,0.204522,5.818599,0.007674
Wood__yellow_wood_04_height,Wood,8,0,0,1,0,0,0,2.000000,1.500000,2.000000,2.141987,0.805445,0.157231,0.989305,1.991664,0.564359,0.157985,5.084323,0.004803
Wood__yellow_wood_04_height,Wood,8,0,0,1,0,0,0,2.000000,4.500000,0.500000,3.822591,0.618876,0.075335,0.990764,1.824147,0.399624,0.227437,5.937500,0.009280
Wood__yellow_wood_04_height,Wood,10,0,0,0,1,0,0,0.500000,0.500000,0.500000,3.177484,0.808252,0.255808,0.979303,1.483993,0.811273,0.136854,4.090446,0.005867
Wood__yellow_wood_04_height,Wood,10,0,0,0,1,0,0,0.500000,3.000000,2.000000,0.413277,0.891646,0.255208,0.989746,0.479719,0.840823,0.069730,2.461292,0.001978
Wood__yellow_wood_04_height,Wood,10,0,0,0,1,0,0,0.500000,4.500000,2.000000,0.379577,0.889597,0.228006,0.990647,0.404506,0.832527,0.070404,2.567818,0.001982
Wood__yellow_wood_04_height,Wood,10,0,0,0,1,0,0,0.500000,0.500000,2.000000,0.746506,0.931445,0.480868,0.975439,0.373467,0.892203,0.060501,1.811278,0.001788
Wood__yellow_wood_04_height,Wood,10,0,0,0,1,0,0,1.000000,1.500000,0.500000,4.995511,0.665720,0.085661,0.985932,2.555482,0.616119,0.210667,5.554229,0.009157
Wood__yellow_wood_04_height,Wood,10,0,0,0,1,0,0,1.000000,4.500000,2.000000,0.875094,0.833870,0.158745,0.991463,0.826349,0.700426,0.113203,3.896782,0.003298
Wood__yellow_wood_04_height,Wood,10,0,0,0,1,0,0,1.500000,0.500000,1.500000,2.610109,0.813287,0.165103,0.987037,1.861999,0.674241,0.158171,4.738897,0.005314
Wood__yellow_wood_04_height,Wood,10,0,0,0,1,0,0,1.500000,1.500000,2.000000,1.619735,0.820857,0.167779,0.989465,1.589882,0.642301,0.139405,4.467070,0.004192
Wood__yellow_wood_04_height,Wood,10,0,0,0,1,0,0,1.500000,3.000000,1.000000,3.460896,0.695457,0.087195,0.989579,2.018020,0.515990,0.203805,5.726410,0.007595
Wood__yellow_wood_04_height,Wood,10,0,0,0,1,0,0,2.000000,1.500000,2.000000,2.100825,0.800547,0.140280,0.989521,1.894432,0.560912,0.158253,5.000000,0.004879
Wood__yellow_wood_04_height,Wood,10,0,0,0,1,0,0,2.000000,4.500000,0.500000,3.807752,0.621093,0.075377,0.990777,1.800138,0.399778,0.227192,5.968750,0.009238
Wood__yellow_wood_04_height,Wood,12,0,0,0,0,1,0,0.500000,0.500000,0.500000,2.980126,0.797271,0.230824,0.980302,1.635113,0.811274,0.136545,4.090446,0.005916
Wood__yellow_wood_04_height,Wood,12,0,0,0,0,1,0,0.500000,3.000000,2.000000,0.410801,0.888095,0.223108,0.989797,0.467206,0.841963,0.069699,2.461292,0.002010
Wood__yellow_wood_04_height,Wood,12,0,0,0,0,1,0,0.500000,4.500000,2.000000,0.379700,0.887220,0.218086,0.990617,0.398700,0.833730,0.070457,2.567818,0.002015
Wood__yellow_wood_04_height,Wood,12,0,0,0,0,1,0,0.500000,0.500000,2.000000,0.626149,0.928052,0.397969,0.977280,0.375874,0.894929,0.056584,1.701238,0.001711
Wood__yellow_wood_04_height,Wood,12,0,0,0,0,1,0,1.000000,1.500000,0.500000,5.001221,0.669823,0.085995,0.985836,2.573550,0.615582,0.210189,5.593750,0.009106
Wood__yellow_wood_04_height,Wood,12,0,0,0,0,1,0,1.000000,4.500000,2.000000,0.880943,0.833822,0.166169,0.991465,0.830686,0.700482,0.113621,3.896782,0.003299
Wood__yellow_wood_04_height,Wood,12,0,0,0,0,1,0,1.500000,0.500000,1.500000,2.446743,0.802038,0.141390,0.987703,1.847342,0.670940,0.157815,4.738897,0.005381
Wood__yellow_wood_04_height,Wood,12,0,0,0,0,1,0,1.500000,1.500000,2.000000,1.625985,0.816268,0.154890,0.989571,1.558809,0.641461,0.139523,4.467070,0.004246
Wood__yellow_wood_04_height,Wood,12,0,0,0,0,1,0,1.500000,3.000000,1.000000,3.494460,0.694912,0.087528,0.989381,1.987700,0.515563,0.203075,5.692946,0.007635
Wood__yellow_wood_04_height,Wood,12,0,0,0,0,1,0,2.000000,1.500000,2.000000,2.088028,0.802252,0.137287,0.989518,1.914008,0.560011,0.158007,5.084323,0.004818
Wood__yellow_wood_04_height,Wood,12,0,0,0,0,1,0,2.000000,4.500000,0.500000,3.795711,0.621033,0.075250,0.990741,1.800467,0.399524,0.226254,5.968750,0.009210
Wood__yellow_wood_04_height,Wood,16,0,0,0,0,0,1,0.500000,0.500000,0.500000,2.614785,0.778786,0.200296,0.982359,1.646874,0.809833,0.136008,3.994032,0.005900
Wood__yellow_wood_04_height,Wood,16,0,0,0,0,0,1,0.500000,3.000000,2.000000,0.410110,0.891361,0.233831,0.989363,0.424728,0.840777,0.068775,2.461292,0.001994
